1	1	2	52	0.3		293.5	N/A	0.156	-0.0542603	-0.0502722	-0.0128387	-3.6513e-19	-2.93921e-20	4020.79	1.49214e-13	7.03437e-13	-5.68434e-14	2.88789e-17	-6.88559e-18		
1	1	2	53	0.3		293.5	N/A	0.159	-0.0553037	-0.051239	-0.0130856	-3.72211e-19	-2.99427e-20	4098.11	1.35003e-13	7.14095e-13	-1.13687e-13	2.88789e-17	-6.88559e-18		
1	1	2	54	0.3		293.5	N/A	0.162	-0.0563472	-0.0522058	-0.0133325	-3.79291e-19	-3.04933e-20	4175.43	1.35003e-13	7.17648e-13	-1.13687e-13	2.88789e-17	-6.88559e-18		
1	1	2	55	0.3		293.5	N/A	0.165	-0.0573907	-0.0531726	-0.0135794	-3.86372e-19	-3.10439e-20	4252.75	1.27898e-13	7.28306e-13	-1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	56	0.3		293.5	N/A	0.168	-0.0584341	-0.0541393	-0.0138263	-3.93452e-19	-3.15945e-20	4330.08	1.20792e-13	7.38964e-13	-1.13687e-13	2.88789e-17	-6.88559e-18		
1	1	2	57	0.3		293.5	N/A	0.171	-0.0594776	-0.0551061	-0.0140732	-4.00533e-19	-3.21451e-20	4407.4	1.20792e-13	7.38964e-13	-1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	58	0.3		293.5	N/A	0.174	-0.0605211	-0.0560729	-0.0143201	-4.07614e-19	-3.26957e-20	4484.72	1.13687e-13	7.4607e-13	-1.7053e-13	2.88789e-17	-6.88559e-18		
1	1	2	59	0.3		293.5	N/A	0.177	-0.0615645	-0.0570397	-0.014567	-4.14694e-19	-3.32463e-20	4562.05	1.13687e-13	7.53175e-13	-1.42109e-13	2.88789e-17	-6.88559e-18		
1	1	2	60	0.3		293.5	N/A	0.18	-0.062608	-0.0580064	-0.0148139	-4.21775e-19	-3.37969e-20	4639.37	9.9476e-14	7.60281e-13	-1.7053e-13	2.88789e-17	-6.88559e-18		
1	1	2	61	0.3		293.5	N/A	0.183	-0.0636515	-0.0589732	-0.0150608	-4.28855e-19	-3.43476e-20	4716.69	9.9476e-14	7.74492e-13	-1.7053e-13	2.88789e-17	-6.88559e-18		
1	1	2	62	0.3		293.5	N/A	0.186	-0.0646949	-0.05994	-0.0153077	-4.35936e-19	-3.48982e-20	4794.01	1.13687e-13	7.74492e-13	-1.7053e-13	2.88789e-17	-6.88559e-18		
